Unnamed: 0,Canal_id,year,Canal_name,Sample_water_point,TEMP. (oC),  pH,DO (mg/l),H2S (mg/l),BOD (mg/l),COD (mg/l),SS (mg/l),TKN (mg/l),NH3N (mg/l),NO2 (mg/l),NO3 (mg/l),T-P (mg/l),T.Coliform (col/100ml),Sample_water_point (EN),Canal_name (EN),Latitude,Longitude
812,1002.0,2563,คลองลำผักชี,ถนนฉลองกรุง หมู่บ้านฉลองกรุงริเวอร์วิว,29.3,7.1,3.1,0.0,9.0,53.0,30.7,5.7,2.7,0.3,3.3,0.6,33400000.0,"Chalong Krung Road, Chalong Krung Riverview Village",Lam Phak Chi Canal,13.791692110724500,100.83478652765600
813,1021.0,2563,คลองลำปลาเน่า,ถนนฉลองกรุง จดกลับรถใต้สะพานข้ามคลอง,29.2,7.1,0.9,0.5,12.5,65.4,12.3,5.2,2.7,0.3,3.1,0.9,200000000000.0,"Chalong Krung Road, make a U-turn under the bridge over the canal.",Rotten Lam Pla Canal,,
814,1031.0,2563,คลองส้มป่อย,สะพานพระราม 6 สถานีเฝ้าระวัง,29.0,7.3,3.0,0.0,5.0,44.1,12.8,3.9,0.3,0.2,3.3,0.8,22900000.0,Rama 6 Bridge Surveillance Station,Khlong Sompoi,,
815,1041.0,2563,คลองซุง,ใต้สะพานพระราม 6 ข.ทางรถไฟบางซ่อน,29.1,7.3,3.1,0.0,4.7,42.4,17.3,2.8,0.4,0.2,3.2,0.5,114000000.0,"Under Rama 6 Bridge, Bang Son Railway",Khlong Sung,13.752373501466300,100.67207885311000
816,1051.0,2563,คลองบางซ่อน,ถนนประชาราษฏร์สาย 1 ซอย 34-36,29.1,7.3,0.2,0.2,21.2,70.9,9.2,11.1,8.6,0.1,2.3,1.4,27800000000000.0,"Pracharat Sai 1 Road, Soi 34-36",Khlong Bang Son,13.81453065591980,100.52606951075500
817,1061.0,2563,คลองสาธารณะประโยชน์,ถนนประชาราษฎร์สาย 1 ใกล้ซอย 21,29.0,7.2,1.3,0.1,13.1,59.3,8.9,6.7,4.4,0.1,2.2,1.1,2060000000000.0,"Pracharat Sai 1 Road, near Soi 21",Public canal,,
818,1071.0,2563,คลองบึง,หน้าสำนักงานเขตสวนหลวง,29.1,7.2,1.7,0.2,16.8,72.1,11.8,12.4,8.2,0.0,2.7,1.1,18400000000000.0,In front of the Suan Luang District Office,Khlong Bueng,13.7304095315708,100.651451197698
819,1081.0,2563,คลองสองห้อง,ถนนอ่อนนุชใกล้ซอย 61,29.1,7.2,0.0,0.7,36.4,106.6,22.6,19.2,13.1,0.0,3.9,1.8,103000000000000.0,On Nut Road near Soi 61,Khlong Song Hong,13.71107178102940,100.68287369179300
820,1082.0,2563,คลองสองห้อง,ถนนเฉลิมพระเกียรติ ร.9,29.0,7.2,0.8,0.2,12.4,66.1,11.2,10.3,6.0,0.0,2.9,1.1,27200000000000.0,Chaloem Phrakiat Rama 9 Road,Khlong Song Hong,13.71107178102940,100.68287369179300
821,1083.0,2563,คลองสองห้อง,หน้าโรงขยะอ่อนนุข,29.0,7.2,0.1,0.3,30.1,91.3,21.0,16.2,11.4,0.1,3.4,1.5,216000000000000.0,In front of On Nut Garbage Plant,Khlong Song Hong,13.71107178102940,100.68287369179300
822,1091.0,2563,คลองวัดกระทุ่มเสือปลา,ถนนอ่อนนุชซอย 67 วัดกระทุ่มเสือปลา,29.2,7.2,0.6,0.2,13.3,52.0,12.4,10.0,6.0,0.0,2.4,0.9,97400000000000.0,"On Nut Road, Soi 67, Wat Krathum Suea Pla",Khlong Wat Krathum Suea Pla,,
823,1101.0,2563,คลองตะเข้ขบ,ถนนเฉลิมพระเกียรติ ร.9 ซอย 79,29.2,7.3,1.3,0.0,7.2,44.8,13.7,8.5,4.5,0.1,2.6,0.8,2460000000000.0,"Chaloem Phrakiat Road, Rama 9, Soi 79",Khlong Takhe Khob,,
824,1102.0,2563,คลองตะเข้ขบ,ถนนลาดกระบัง ใต้ทางด่วน,29.1,7.2,2.5,0.0,7.8,50.7,9.8,8.7,5.2,0.0,2.2,1.1,975000000000.0,"Lat Krabang Road, under the expressway",Khlong Takhe Khob,,
825,1111.0,2563,คลองปลัดเปรียง,ถนนเฉลิมพระเกีตรติ ร.9 มัสยิดซะห์ฯ,29.2,7.2,0.4,0.3,17.3,60.3,9.3,11.1,7.5,0.0,2.3,1.1,22000000000000.0,"Chaloem Phrakiat Rama 9 Road, Sah Mosque",Khlong Palad Priang,,
826,1112.0,2563,คลองปลัดเปรียง,ทางลัดเข้าซอยร่มเย็น,29.2,7.2,0.4,0.7,19.7,60.7,7.7,11.2,7.2,0.1,2.7,1.2,39400000000000.0,Shortcut to Soi Rom Yen,Khlong Palad Priang,,
827,1121.0,2563,คลองมะขามเทศ,ถนนเฉลิมพระเกียรติ ร.9 ซอย 51,29.3,7.3,1.4,0.2,12.7,60.5,15.8,10.8,8.0,0.2,2.9,1.2,410000000000.0,"Chaloem Phrakiat Road, Rama 9, Soi 51",Makhamthet Canal,,
828,1131.0,2563,คลองหนองบอน,ถนนเฉลิมพระเกียรติ ร.9 ซอย 26,29.0,7.2,0.6,0.2,18.6,69.4,13.8,13.9,9.1,0.1,2.4,1.3,1390000000000.0,"Chaloem Phrakiat Road, Rama 9, Soi 26",Khlong Nong Bon,13.682910705458700,100.65543186643600
829,1141.0,2563,คลองตาช้าง,สถานีสูบน้ำคลองตาช้าง ถนนศรีนครินทร์,29.3,7.3,0.4,0.3,20.8,70.5,10.3,12.3,8.0,0.1,2.1,1.3,809000000000.0,Khlong Ta Chang Pumping Station Srinakarin Road,Khlong Ta Chang,14.189959787376300,100.29482412823600
830,1151.0,2563,คลองสาด,ประตุระบายน้ำคลองสาด ถ.ศรีนครินทร์,29.0,7.3,0.6,0.2,14.1,59.7,10.1,10.8,6.8,0.1,2.4,1.1,219000000000.0,Khlong Sad drainage gate Srinakarin Rd.,Khlong Sad,13.6788730264174,100.646022211191
831,1161.0,2563,คลองบ้านม้า,ถนนศรีนครินทร์,28.8,7.3,2.7,0.0,13.2,66.1,17.5,10.6,5.7,0.3,2.2,1.5,322000000.0,Srinakarin Road,Khlong Ban Ma,14.491138387788400,100.50697547679400
832,1171.0,2563,คลองหัวหมาก,ถนนอ่อนนุข,28.8,7.3,2.1,0.1,17.8,64.7,17.7,13.5,8.9,0.1,2.7,1.4,938000000000.0,On Nut Road,Khlong Hua Mak,13.733324629659600,100.64207819021300
833,1181.0,2563,คลองตาพุก,ถนนลาดกระบัง ใกล้ซอย 4,29.3,7.3,3.0,0.0,12.8,73.8,20.3,13.3,8.3,0.4,3.2,1.4,622000000000.0,"Lat Krabang Road, near Soi 4",Khlong Ta Phuk,13.72036715,100.70940855
834,1191.0,2563,คลองบัวลอย,ถนนลาดกระบัง ใกล้ซอย 22,29.2,7.4,0.1,1.3,24.8,88.1,25.0,19.1,14.5,0.1,3.1,1.9,1360000000000.0,"Lat Krabang Road, near Soi 22",Khlong Bua Loi,13.713256154429100,100.73105896897000
835,1201.0,2563,คลองลาดกระบัง,ถนนลาดกระบัง วัดลาดกระบัง,29.1,7.3,3.2,0.0,9.5,61.4,15.0,10.2,5.6,0.4,2.9,1.0,313000000.0,"Lat Krabang Road, Lat Krabang Temple",Lat Krabang Canal,13.683284806976800,100.73079177418700
836,1211.0,2563,คลองหนองตะกร้า,ถนนลาดกระบัง ใกล้ซอย 40,29.2,7.3,2.3,0.0,11.3,57.1,19.5,9.3,5.5,0.3,2.4,0.8,259000000.0,"Lat Krabang Road, near Soi 40",Khlong Nong Kratat,,
837,1221.0,2563,คลองหนองคา,หมู่บ้านมณสินี,29.1,7.3,0.6,0.3,20.5,72.9,13.7,13.9,8.9,0.1,2.7,0.9,21000000000000.0,Mansini Village,Nong Kha Canal,13.719706633151400,100.76675374653100
838,1231.0,2563,คลองหนองปรือ,สวนถระนคร ,29.2,7.4,0.9,0.1,18.9,73.7,15.5,13.8,8.6,0.2,2.1,1.1,154000000000000.0,Suan Tharanakhon ,Nong Prue Canal,,
839,1241.0,2563,คลองหัวตะเข้,ถนนลาดกระบัง ใกล้ซอย 17,29.3,7.3,2.9,0.0,9.6,69.3,17.7,10.3,5.5,0.2,2.6,0.9,3860000000000.0,"Lat Krabang Road, near Soi 17",Khlong Hua Takhe,13.720467543913600,100.78820753270300
840,1251.0,2563,คลองบึงบัว,ติดถนนเจ้าคุณทหาร,29.0,7.1,1.8,0.1,8.3,60.7,12.9,6.4,2.7,0.4,5.4,0.7,35300000.0,Next to Chao Khun Thahan Road,Bueng Bua Canal,,
841,1261.0,2563,คลองลำชวดเตย,ตัดถนนฉลองกรุง ใกล้หมู่บ้านวรีย์เฮ้าส์,29.3,7.0,0.4,0.5,27.8,81.3,17.3,18.4,13.2,0.2,3.5,1.7,20000000000000.0,Cutting Chalong Krung Road Near Waree House Village,Lam Chuat Toei Canal,,
842,1271.0,2563,คลองลำกอไผ่,ตัดถนนฉลองกรุง  ,29.1,7.1,2.5,0.0,10.2,59.0,16.4,7.9,4.7,0.3,3.0,1.3,552000000.0,Cutting Chalong Krung Road  ,Khlong Lam Ko Phai,13.77318605967970,100.80258445623900
843,1281.0,2563,คลองบัว,โรงเรียนบ้านคลองบัว ถนนสุขาภิบาล 5,28.7,7.2,0.0,0.5,29.3,80.3,11.0,17.2,12.0,0.1,3.2,1.5,3030000000000000.0,"Ban Khlong Bua School, Sukhaphiban 5 Road",Khlong Bua,13.7890515257673,100.42186466773200
844,1291.0,2563,คลองจรเข้,ถ.วัชรพล(ข้างร้านไก่ย่างจักราช ใต้ทางด่วน),28.7,7.1,0.0,1.0,39.0,94.1,13.6,25.0,19.1,0.1,2.9,2.0,3030000000000000.0,"Watcharaphon Rd. (next to Chakrat Grilled Chicken Shop, under the expressway)",Khlong Chorakhe,13.692336780787900,100.82274449356800
845,1301.0,2563,คลองออเงิน,ตัด ถ.สุขาภิบาล 5 สะพานระหว่างซอยสายไหม 58-60,28.7,7.1,0.5,0.8,16.4,66.0,15.5,12.7,7.5,0.2,3.5,1.4,8830000000.0,"Cut Sukhaphiban 5 Road, bridge between Soi Sai Mai 58-60",Khlong Or Ngoen,,
846,1302.0,2563,คลองออเงิน,หมู่บ้านมายด์เพลส,28.7,7.1,0.3,0.8,15.1,62.5,11.8,10.7,7.0,0.1,2.9,1.7,920000000000.0,Mind Place Village,Khlong Or Ngoen,,
847,1303.0,2563,คลองออเงิน,โรงเรียนศิริวัฒน์วิทยา,28.8,7.1,0.5,0.4,16.9,67.9,15.0,11.3,7.8,0.2,2.8,1.9,81000000000.0,Siriwat Wittaya School,Khlong Or Ngoen,,
848,1321.0,2563,คลองสอง,ซ.วัดเกาะ สามแยก รร.ระเบียบวิทยา,28.8,7.2,1.3,0.2,12.8,58.2,14.5,9.0,6.3,0.2,2.8,1.4,4470000000.0,"Soi Wat Ko, Sam Yaek, Raababwittaya School",Khlong Song,13.874421087370700,100.58760582847200
849,1331.0,2563,คลองบางอ้อ,ถ.รถไฟสายเก่า คลังน้ำมันบางจาก,29.5,7.2,0.6,0.2,20.1,79.6,15.3,12.4,8.7,0.1,2.1,1.0,9420000000000.0,Old Train Road Bangchak Oil Depot,Khlong Bang O,13.802276934343200,100.51092009560200
850,1341.0,2563,คลองเจ็ก,ถ.รถไฟสายเก่า แฟลตเอื้ออมรสุข,29.5,7.3,0.1,0.3,20.4,73.8,11.3,12.5,8.4,0.2,1.4,1.2,2170000000000.0,Old Train Road Eua Amornsuk Flat,Khlong Chek,13.550997663798600,100.53479559087800
851,1351.0,2563,คลองบ้านหลาย,ถ.อ่อนนุช,29.4,7.4,0.0,0.4,22.6,75.5,13.0,14.4,10.4,0.2,1.7,1.5,1700000000000.0,On Nut Rd.,Khlong Ban Lai,13.707751470957500,100.62207343067200
852,1352.0,2563,คลองบ้านหลาย,ซ.พึ่งมี 50 พึ่งมีแมนชั่น,29.3,7.3,0.0,0.3,21.8,68.2,11.8,14.6,10.7,0.1,2.0,1.5,4850000000000.0,Soi Phuengmee 50 Phuengmee Mansion,Khlong Ban Lai,13.707751470957500,100.62207343067200
853,1361.0,2563,คลองเคล็ด,ถ.อ่อนนุช,29.5,7.3,0.5,0.2,20.3,72.3,14.3,16.4,12.3,0.1,1.9,1.3,3150000000000.0,On Nut Rd.,Klong Kled,,
854,1362.0,2563,คลองเคล็ด,ถ.อุดมสุข ,29.4,7.3,0.2,0.2,24.4,75.3,11.8,15.7,11.6,0.2,1.9,1.8,4380000000000.0,Udomsuk Rd. ,Klong Kled,,
855,1371.0,2563,คลองขวาง,ถ.เจริญกรุง 72,29.4,7.3,1.3,0.0,13.0,83.8,18.7,9.3,6.3,0.4,2.7,1.4,1850000000000.0,Charoen Krung Road 72,Khlong Khwang,14.025185,100.3280066
856,1381.0,2563,คลองสวนหลวง ,ปตร.สวนหลวง ถ.เจริญกรุง 76,29.3,7.3,1.0,0.3,19.9,69.9,15.2,11.0,7.4,0.2,2.0,1.4,228000000000.0,"Suan Luang Police Station, Charoen Krung Road 76",Suan Luang Canal ,13.70162052404950,100.50177396634800
857,1391.0,2563,คลองบางคอแหลม,ถ.พระราม 3 ตรงข้าม ธ.กสิกรไทย,29.3,7.4,0.9,0.1,15.3,73.2,26.0,12.5,8.4,0.2,2.1,1.4,38600000000000.0,"Rama 3 Rd., opposite Kasikorn Bank",Khlong Bang Kho Laem,13.691777541087800,100.4973771955480
858,1401.0,2563,คลองวัดจันทร์,ถ.พระราม 3 หน้า สนง.เขตบางคอแหลม,29.0,7.3,1.2,0.1,12.3,72.5,22.8,11.3,6.0,0.2,2.2,1.5,1540000000000.0,"Rama 3 Road, in front of Bang Kho Laem District Office",Khlong Wat Chan,13.689307418749600,100.50081330990100
859,1411.0,2563,คลองบางโคล่น้อย,ถ.พระราม 3 โฮมโปร,29.2,7.3,3.1,0.0,7.0,78.7,21.8,6.7,2.7,0.4,2.6,0.8,9590000000.0,Rama 3 Rd. HomePro,Khlong Bang Khlo Noi,13.693236442043600,100.50666825663900
860,1412.0,2563,คลองบางโคล่น้อย,ถ.เจริญราษฎร์,29.3,7.4,2.9,0.0,7.0,74.0,18.6,5.1,2.6,0.3,2.5,0.8,193000000.0,Charoenrat Rd.,Khlong Bang Khlo Noi,13.693236442043600,100.50666825663900
861,1421.0,2563,คลองบางโคล่,ถ.พระราม 3 โรงแรมมณเฑียรริเวอร์ไซด์,29.6,7.4,3.4,0.0,8.4,71.0,18.7,5.8,2.6,0.3,2.8,0.9,52000000000.0,"Rama 3 Road, Montien Riverside Hotel",Khlong Bang Khlo,13.689782998899400,100.50910247586800
862,1431.0,2563,คลองวัดไทร,ถ.พระราม 3 วัดไกร,29.2,7.4,2.4,0.0,10.3,80.3,18.8,7.1,4.3,0.3,2.6,0.9,428000000.0,"Rama 3 Rd., Wat Krai",Khlong Wat Sai,13.691323644851300,100.51936521509000
863,1441.0,2563,คลองวัดช่องนนทรี,ถ.พระราม 3 เข้าซอย 53,28.8,7.2,2.4,0.0,6.9,79.8,36.9,4.9,2.6,0.5,2.5,1.0,385000000.0,"Rama 3 Rd., enter Soi 53.",Khlong Wat Chong Nonsi,13.692690162482400,100.54987830509000
864,1451.0,2563,คลองลำสาลี,ถ.กรุงเทพกรีฑา โรงเรียนลำสาลี,29.6,7.3,3.5,0.0,10.1,61.4,11.9,9.5,5.3,0.1,2.0,1.2,91600000.0,Krungthep Kreetha Rd. Lamsalee School,Khlong Lam Sali,,
865,1452.0,2563,คลองลำสาลี,ถ.กรุงเทพกรีฑา ซอยประชาร่วมใจ,29.5,7.2,3.2,0.0,10.2,61.7,20.3,10.5,6.4,0.2,2.2,1.1,187000000.0,Krungthep Kreetha Rd. Soi Pracha Ruamjai,Khlong Lam Sali,,
866,1461.0,2563,คลองวัดใหม่,ถ.พระราม 3 ธ.กรุงศรีอยุธยาฯ,29.0,7.3,2.8,0.0,7.8,80.6,32.3,4.0,1.9,0.6,3.1,1.0,1430000000.0,"Rama 3 Rd., Bank of Ayudhya",Khlong Wat Mai,13.77268833269170,100.46673411441600
867,1471.0,2563,คลองวัดปริวาส,ถ.พระราม 3,29.1,7.4,2.9,0.0,12.7,95.8,20.8,9.0,5.9,0.2,2.2,1.6,3970000000.0,Rama 3 Rd.,Khlong Wat Pariwat,13.677605396759500,100.53499414365500
868,1491.0,2563,คลองวัดดอกไม้,ถ.พระราม 3 วัดดอกไม้,29.1,7.4,2.7,0.0,7.1,73.2,17.6,5.1,2.8,0.5,2.7,0.8,11100000000.0,"Rama 3 Rd., Wat Dokmai",Khlong Wat Dokmai,13.7019968243943,100.524769195489
869,1501.0,2563,คลองโรงน้ำมัน,ถ.พระราม 3 ข้างปั้มน้ำมันบางจาก,29.2,7.4,2.4,0.1,8.3,71.4,17.4,6.6,3.7,0.3,2.4,1.0,18500000000.0,"Rama 3 Rd., next to Bangchak gas station",Oil factory canal,,
870,1513.0,2563,คลองครุ,ถ.เสรีไทย 67,31.9,7.4,3.0,0.0,12.8,59.3,14.3,13.0,9.4,0.2,3.0,1.8,1160000000000.0,Seri Thai Road 67,Khlong Khru,13.810256208406600,100.67540888227700
871,1531.0,2563,คลองเกร็ด,ถ.ปัญญา-เนเจอรัลปาร์ค,29.3,7.3,0.6,0.1,15.5,65.3,8.8,12.8,7.6,0.1,2.5,1.3,20000000000000.0,Panya-Natural Park Rd.,Khlong Kret,13.906358393920000,100.49216657031000
872,1541.0,2563,คลองคอตัน,ถ.ปัญญา-เนเจอรัลปาร์ค,29.2,7.3,1.4,0.0,14.5,57.7,26.8,12.2,8.4,0.1,2.9,1.6,97600000000.0,Panya-Natural Park Rd.,Kho Tan Canal,,
873,1551.0,2563,คลองรหัส,ถ.เสรีไทย 57,29.3,7.4,2.4,0.0,13.3,60.1,12.1,13.3,7.7,0.1,2.8,1.4,394000000000.0,Seri Thai Road 57,Khlong Code,,
874,1561.0,2563,คลองลำต้นนุ่น,ถ.เสรีไทย 73,29.3,7.3,0.6,0.1,15.7,59.3,29.1,14.5,8.9,0.1,3.0,1.6,217000000000.0,Seri Thai Road 73,Khlong Thom Nun,,
875,1571.0,2563,คลองบ้านม้า,ถ.รามคำแหง สามแยกบ้านม้า,29.1,7.2,1.9,0.1,12.7,62.5,26.9,12.2,7.7,0.3,2.0,1.4,2610000000.0,"Ramkhamhaeng Road, Ban Ma Intersection",Khlong Ban Ma,14.491138387788400,100.50697547679400
876,1572.0,2563,คลองบ้านม้า,ถ.รามคำแหง (สุขาภิบาล 3),29.3,7.3,2.0,0.0,12.5,61.1,15.8,11.9,7.5,0.1,1.7,1.3,106000000000.0,Ramkhamhaeng Road (Sukapiban 3),Khlong Ban Ma,14.491138387788400,100.50697547679400
877,1591.0,2563,คลองสะพานสูง,ถ.รามคำแหง หมู่บ้านกรีนเบอร์วิลล์,29.3,7.2,2.3,0.0,11.4,58.9,13.7,10.7,6.9,0.2,3.1,1.6,3900000000000.0,"Ramkhamhaeng Rd., Greenberville Village",Saphan Sung Canal,,
878,1611.0,2563,คลองทับช้างล่าง,ถ.กรุงเทพกรีฑา ซ.ภราดร,29.3,7.2,1.8,0.2,13.4,61.8,12.0,10.6,6.0,0.2,2.6,1.6,6490000000.0,"Krungthep Kreetha Rd., Soi Paradorn",Khlong Thap Chang Lang,13.76456708370280,100.70298431740200
879,1621.0,2563,คลองบัวคลี่,ถ.เลียบมอเตอร์เวย์ หน้าวัดลาดบัวขาว,29.3,7.2,2.5,0.0,8.9,56.6,16.2,10.6,6.5,0.2,2.1,1.3,16800000000.0,Road along the motorway In front of Lat Bua Khao Temple,Khlong Bua Khli,13.584240371777900,100.70750558700100
880,1631.0,2563,คลองหลอแหล,ถ.ราษฎร์พัฒนา ซ.มิสทิน,29.3,7.2,2.9,0.0,10.4,60.8,14.0,10.4,6.2,0.3,2.1,1.4,81900000000.0,"Rat Phatthana Rd., Soi Mistin",Khlong Lo Lae,13.7987768395629,100.2454025
881,1641.0,2563,คลองลำมะขาม,ถ.ฉลองกรุง,29.3,7.1,2.2,0.0,11.6,61.2,31.0,8.3,4.7,0.3,3.0,1.2,1010000000.0,Chalong Krung Rd.,Khlong Lam Makham,13.782319004141100,100.81218320081100
882,1651.0,2563,คลองมะนาว,ถนนรัชดาภิเษก พระราม 4,29.4,7.3,0.2,0.4,31.6,81.7,23.8,13.8,10.2,0.1,1.8,1.8,431000000000.0,"Ratchadaphisek Road, Rama 4",Khlong Manao,13.8984753029131,102.300442723311
883,1661.0,2563,คลองมหาศร,เลียบคลองภาษีเจริญฝั่งเหนือ ซ.5,29.4,7.2,0.7,0.5,13.7,61.3,53.2,8.0,5.1,0.2,1.7,1.1,312000000.0,"Along Phasi Charoen Canal, North Side, Soi 5",Khlong Mahasorn,,
884,1662.0,2563,คลองมหาศร,ถ.เพชรเกษม 112 รร.เทคโนโลยีหมู่บ้านครู,29.6,7.3,2.4,0.1,7.8,48.5,15.8,5.0,2.8,0.5,3.1,0.6,96600000.0,Phetkasem Rd. 112 Kru Village Technology School,Khlong Mahasorn,,
885,1663.0,2563,คลองมหาศร,ถ.เพชรเกษม112สะพาน3แยกไปทวีวัฒนา,29.5,7.3,2.6,0.1,7.5,56.3,15.9,5.7,3.7,0.5,3.0,0.9,23600000.0,"Phetkasem Road 112, Bridge 3, intersection to Thawi Watthana",Khlong Mahasorn,,
886,1671.0,2563,คลองบางจาก,ถ.กาญจนาภิเษกก่อนถึงเดอะมอลบางแค,29.3,7.3,1.8,0.1,11.8,56.1,10.6,5.2,3.0,0.2,2.2,0.7,1820000000.0,"Kanchanaphisek Rd., before reaching The Mall Bang Khae",Khlong Bang Chak,13.616893104385200,100.54199283343500
887,1672.0,2563,คลองบางจาก,ถ.พุทธมณฑลสาย2 บ่อสูบน้ำคลองบางจาก,29.4,7.3,1.3,0.0,13.1,62.3,7.3,5.7,2.9,0.2,1.9,0.7,2660000000.0,Phutthamonthon Sai 2 Rd. Bang Chak Canal Pumping Well,Khlong Bang Chak,13.616893104385200,100.54199283343500
888,1681.0,2563,คลองบางไผ่,ถ.เลียบคลองทวีวัฒนาสุดเขต สน.ค้างพลู,29.3,7.3,2.4,0.0,7.9,47.3,6.8,4.3,1.6,0.3,1.8,0.5,110000000.0,"Liab Khlong Thawi Watthana Sudket Road, Khang Phlu Police Station",Khlong Bang Phai,13.879995929558300,100.42901681128100
